cve_id,commit_hash,repo_url,repo_name,cvss_score,cwe_id,published_date,cvss3_base_severity,epss_score
CVE-2021-27291,2e7e8c4a7b318f4032493773732754e418279a14,https://github.com/pygments/pygments,pygments/pygments,7.5,NVD-CWE-Other,2021-03-17T13:15Z,HIGH,0.03906
CVE-2021-27292,2e7e8c4a7b318f4032493773732754e418279a14,https://github.com/pygments/pygments,pygments/pygments,7.5,NVD-CWE-Other,2021-03-17T13:15Z,HIGH,0.03366
CVE-2021-28957,a5f9cb52079dc57477c460dbe6ba0f775e14a999,https://github.com/lxml/lxml,lxml/lxml,6.1,CWE-79,2021-03-21T05:15Z,MEDIUM,0.04002
CVE-2021-29421,3f38f73218e5e782fe411ccbb3b44a793c0b343a,https://github.com/pikepdf/pikepdf,pikepdf/pikepdf,7.5,CWE-611,2021-04-01T20:15Z,HIGH,0.01713
CVE-2021-29430,0523511d2fb40f2738f8a8549868f44b96e5dab7,https://github.com/matrix-org/sydent,matrix-org/sydent,7.5,CWE-20,2021-04-15T21:15Z,HIGH,0.01833
CVE-2021-29430,89071a1a754c69a50deac89e6bb74002d4cda19d,https://github.com/matrix-org/sydent,matrix-org/sydent,7.5,CWE-20,2021-04-15T21:15Z,HIGH,0.01833
CVE-2021-29430,f56eee315b6c44fdd9f6aa785cc2ec744a594428,https://github.com/matrix-org/sydent,matrix-org/sydent,7.5,CWE-20,2021-04-15T21:15Z,HIGH,0.01833
CVE-2021-29431,0f00412017f25619bc36c264b29ea96808bf310a,https://github.com/matrix-org/sydent,matrix-org/sydent,6.5,CWE-20,2021-04-15T21:15Z,MEDIUM,0.01194
CVE-2021-29431,3d531ed50d2fd41ac387f36d44d3fb2c62dd22d3,https://github.com/matrix-org/sydent,matrix-org/sydent,6.5,CWE-20,2021-04-15T21:15Z,MEDIUM,0.01194
CVE-2021-29431,8936925f561b0c352c2fa922d5097d7245aad00a,https://github.com/matrix-org/sydent,matrix-org/sydent,6.5,CWE-20,2021-04-15T21:15Z,MEDIUM,0.01194
CVE-2021-29431,9e573348d81df8191bbe8c266c01999c9d57cd5f,https://github.com/matrix-org/sydent,matrix-org/sydent,6.5,CWE-20,2021-04-15T21:15Z,MEDIUM,0.01194
CVE-2021-29432,4469d1d42b2b1612b70638224c07e19623039c42,https://github.com/matrix-org/sydent,matrix-org/sydent,5.7,CWE-20,2021-04-15T21:15Z,MEDIUM,0.00934
CVE-2021-29433,3175fd358ebc2c310eab7a3dbf296ce2bd54c1da,https://github.com/matrix-org/sydent,matrix-org/sydent,4.3,CWE-400,2021-04-15T18:15Z,MEDIUM,0.00927
CVE-2021-29471,03318a766cac9f8b053db2214d9c332a977d226c,https://github.com/matrix-org/synapse,matrix-org/synapse,5.3,CWE-400,2021-05-11T15:15Z,MEDIUM,0.01647
CVE-2021-29501,3d54ef9b52ce03f139b7d6c1cc38c375e65593fd,https://github.com/Dav-Git/Dav-Cogs,Dav-Git/Dav-Cogs,6.5,CWE-74,2021-05-10T17:15Z,MEDIUM,0.00889
CVE-2021-29502,c79dd2cc879989cf2018e76ba2aad0baef3b4ec8,https://github.com/retke/Laggrons-Dumb-Cogs,retke/Laggrons-Dumb-Cogs,6.5,CWE-74,2021-05-10T18:15Z,MEDIUM,0.00832
CVE-2021-29510,7e83fdd2563ffac081db7ecdf1affa65ef38c468,https://github.com/samuelcolvin/pydantic,samuelcolvin/pydantic,7.5,CWE-835,2021-05-13T19:15Z,HIGH,0.00967
CVE-2021-29621,780bd0e8fbf2d36ada52edb769477e0a4edae580,https://github.com/dpgaspar/Flask-AppBuilder,dpgaspar/Flask-AppBuilder,0.0,NVD-CWE-noinfo,2021-06-07T19:15Z,,0.03404
CVE-2021-31245,a01cbc8c3d3b8bb7720bf3ff234671b4c0e1859c,https://github.com/Ysurac/openmptcprouter-vps-admin,Ysurac/openmptcprouter-vps-admin,5.9,CWE-287,2021-05-06T13:15Z,MEDIUM,0.02087
CVE-2021-31800,49c643bf66620646884ed141c94e5fdd85bcdd2f,https://github.com/SecureAuthCorp/impacket,SecureAuthCorp/impacket,9.8,CWE-22,2021-05-05T11:15Z,CRITICAL,0.1926
CVE-2021-32633,1f8456bf1f908ea46012537d52bd7e752a532c91,https://github.com/zopefoundation/Zope,zopefoundation/Zope,8.8,CWE-22,2021-05-21T14:15Z,HIGH,0.01843
CVE-2021-32646,fbe2ae8ec851a2e9e3e2370db3b812f268e8c8cb,https://github.com/Dav-Git/Dav-Cogs,Dav-Git/Dav-Cogs,0.0,CWE-287,2021-05-28T18:15Z,,0.007
CVE-2021-32674,1d897910139e2c0b11984fc9b78c1da1365bec21,https://github.com/zopefoundation/Zope,zopefoundation/Zope,0.0,NVD-CWE-noinfo,2021-06-08T18:15Z,,0.01574
CVE-2021-33880,547a26b685d08cac0aa64e5e65f7867ac0ea9bc0,https://github.com/aaugustin/websockets,aaugustin/websockets,0.0,NVD-CWE-noinfo,2021-06-06T15:15Z,,0.02265
